Tarih Saat;Adisyon;Ürün;Kategori;Adet;Birim Fiyat;Tutar;Yemek Maliyeti;Kişi;Öğün;İptal
2026-01-17 21:00;ADS-1627;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;1;Akşam;Hayır
2026-01-17 21:00;ADS-1627;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-17 20:00;ADS-1628;Köfte;Ana Yemek;2;180,00;360,00;234,00;2;Akşam;Hayır
2026-01-17 20:00;ADS-1628;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-17 20:00;ADS-1629;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;3;Akşam;Hayır
2026-01-17 20:00;ADS-1629;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-17 20:00;ADS-1629;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-17 21:00;ADS-1630;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;3;Akşam;Hayır
2026-01-17 21:00;ADS-1630;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-17 21:00;ADS-1630;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-17 21:00;ADS-1630;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-17 19:00;ADS-1631;Köfte;Ana Yemek;1;180,00;180,00;117,00;2;Akşam;Hayır
2026-01-17 19:00;ADS-1631;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-17 19:00;ADS-1632;Deniz Mahsulü Güveç;Ana Yemek;1;300,00;300,00;240,00;4;Akşam;Hayır
2026-01-17 19:00;ADS-1632;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-01-17 19:00;ADS-1632;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-17 21:00;ADS-1633;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;2;Akşam;Hayır
2026-01-17 21:00;ADS-1633;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-18 20:00;ADS-1634;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;1;Akşam;Hayır
2026-01-18 12:00;ADS-1635;Köfte;Ana Yemek;2;126,00;252,00;234,00;1;Öğle;Hayır
2026-01-18 12:00;ADS-1635;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-18 12:00;ADS-1635;Sütlaç;Tatlı;2;53,00;106,00;52,00;;Öğle;Hayır
2026-01-18 20:00;ADS-1636;Ayran;İçecek;1;28,00;28,00;9,00;4;Akşam;Hayır
2026-01-18 20:00;ADS-1636;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-18 19:00;ADS-1637;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;2;Akşam;Hayır
2026-01-18 19:00;ADS-1637;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-18 12:00;ADS-1638;Köfte;Ana Yemek;1;126,00;126,00;117,00;3;Öğle;Hayır
2026-01-18 21:00;ADS-1639;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;1;Akşam;Hayır
2026-01-18 14:00;ADS-1640;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;1;Öğle;Hayır
2026-01-18 14:00;ADS-1640;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-01-18 21:00;ADS-1641;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;1;Akşam;Hayır
2026-01-18 21:00;ADS-1641;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-18 21:00;ADS-1641;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-01-18 19:00;ADS-1642;Köfte;Ana Yemek;1;180,00;180,00;117,00;3;Akşam;Hayır
2026-01-18 19:00;ADS-1642;Izgara Balık;Ana Yemek;1;340,00;340,00;105,00;;Akşam;Hayır
2026-01-18 12:00;ADS-1643;Köfte;Ana Yemek;1;126,00;126,00;117,00;1;Öğle;Hayır
2026-01-18 12:00;ADS-1643;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-18 12:00;ADS-1643;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-01-18 13:00;ADS-1644;Ayran;İçecek;1;20,00;20,00;9,00;4;Öğle;Hayır
2026-01-18 13:00;ADS-1644;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;;Öğle;Hayır
2026-01-18 13:00;ADS-1644;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-18 13:00;ADS-1644;Sütlaç;Tatlı;2;53,00;106,00;52,00;;Öğle;Hayır
2026-01-18 13:00;ADS-1645;Deniz Mahsulü Güveç;Ana Yemek;2;210,00;420,00;480,00;1;Öğle;Hayır
2026-01-18 13:00;ADS-1645;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-01-18 14:00;ADS-1646;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;3;Öğle;Hayır
2026-01-18 14:00;ADS-1646;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;;Öğle;Hayır
2026-01-18 14:00;ADS-1646;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-01-18 14:00;ADS-1646;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-18 13:00;ADS-1647;Ayran;İçecek;2;20,00;40,00;18,00;4;Öğle;Hayır
2026-01-18 13:00;ADS-1647;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-01-18 13:00;ADS-1647;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-18 13:00;ADS-1647;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-01-18 20:00;ADS-1648;Köfte;Ana Yemek;2;180,00;360,00;234,00;2;Akşam;Hayır
2026-01-18 19:00;ADS-1649;Baklava;Tatlı;1;95,00;95,00;30,00;2;Akşam;Hayır
2026-01-18 19:00;ADS-1649;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-18 19:00;ADS-1649;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-18 19:00;ADS-1650;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;1;Akşam;Hayır
2026-01-18 19:00;ADS-1650;Sütlaç;Tatlı;2;75,00;150,00;52,00;;Akşam;Hayır
2026-01-18 19:00;ADS-1650;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-18 19:00;ADS-1650;Sütlaç;Tatlı;2;75,00;150,00;52,00;;Akşam;Hayır
2026-01-18 20:00;ADS-1651;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;3;Akşam;Hayır
2026-01-18 20:00;ADS-1651;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-01-18 12:00;ADS-1652;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;1;Öğle;Hayır
2026-01-18 12:00;ADS-1652;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;;Öğle;Hayır
2026-01-18 14:00;ADS-1653;Köfte;Ana Yemek;2;126,00;252,00;234,00;2;Öğle;Hayır
2026-01-18 19:00;ADS-1654;Sütlaç;Tatlı;2;75,00;150,00;52,00;4;Akşam;Hayır
2026-01-18 19:00;ADS-1654;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-01-18 19:00;ADS-1654;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-18 21:00;ADS-1655;Sütlaç;Tatlı;1;75,00;75,00;26,00;1;Akşam;Hayır
2026-01-18 21:00;ADS-1655;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-18 21:00;ADS-1655;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
2026-01-18 12:00;ADS-1656;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;2;Öğle;Hayır
2026-01-18 19:00;ADS-1657;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;2;Akşam;Hayır
2026-01-18 21:00;ADS-1658;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;4;Akşam;Hayır
2026-01-18 12:00;ADS-1659;Ayran;İçecek;2;20,00;40,00;18,00;1;Öğle;Hayır
2026-01-18 12:00;ADS-1659;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-18 12:00;ADS-1659;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-18 13:00;ADS-1660;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;4;Öğle;Hayır
2026-01-18 13:00;ADS-1660;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-18 13:00;ADS-1660;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-18 14:00;ADS-1661;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;1;Öğle;Hayır
2026-01-18 14:00;ADS-1661;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-01-18 20:00;ADS-1662;Köfte;Ana Yemek;1;180,00;180,00;117,00;3;Akşam;Hayır
2026-01-18 20:00;ADS-1662;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-18 20:00;ADS-1662;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-01-18 21:00;ADS-1663;Kola;İçecek;1;32,00;32,00;11,00;4;Akşam;Hayır
2026-01-18 21:00;ADS-1663;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;;Akşam;Hayır
2026-01-18 19:00;ADS-1664;Köfte;Ana Yemek;1;180,00;180,00;117,00;4;Akşam;Hayır
2026-01-18 19:00;ADS-1664;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-01-18 19:00;ADS-1664;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-01-18 13:00;ADS-1665;Köfte;Ana Yemek;1;126,00;126,00;117,00;3;Öğle;Hayır
2026-01-18 13:00;ADS-1665;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-01-18 20:00;ADS-1666;Kola;İçecek;2;32,00;64,00;22,00;2;Akşam;Hayır
2026-01-19 12:00;ADS-1667;Köfte;Ana Yemek;1;126,00;126,00;117,00;1;Öğle;Hayır
2026-01-19 12:00;ADS-1667;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-01-19 12:00;ADS-1667;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-19 12:00;ADS-1667;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-19 20:00;ADS-1668;Kola;İçecek;1;32,00;32,00;11,00;4;Akşam;Hayır
2026-01-19 19:00;ADS-1669;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;2;Akşam;Hayır
2026-01-19 19:00;ADS-1669;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-19 19:00;ADS-1669;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-19 19:00;ADS-1669;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-19 19:00;ADS-1670;Ayran;İçecek;2;28,00;56,00;18,00;2;Akşam;Hayır
2026-01-19 21:00;ADS-1671;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;2;Akşam;Hayır
2026-01-19 21:00;ADS-1671;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-19 12:00;ADS-1672;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;1;Öğle;Hayır
2026-01-19 12:00;ADS-1672;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;;Öğle;Hayır
2026-01-19 12:00;ADS-1673;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;1;Öğle;Hayır
2026-01-19 12:00;ADS-1673;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-19 12:00;ADS-1674;Köfte;Ana Yemek;2;126,00;252,00;234,00;3;Öğle;Hayır
2026-01-19 12:00;ADS-1674;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-19 12:00;ADS-1674;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1675;Baklava;Tatlı;2;67,00;134,00;60,00;3;Öğle;Hayır
2026-01-19 13:00;ADS-1675;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1675;Sütlaç;Tatlı;2;53,00;106,00;52,00;;Öğle;Hayır
2026-01-19 19:00;ADS-1676;Köfte;Ana Yemek;2;180,00;360,00;234,00;1;Akşam;Hayır
2026-01-19 20:00;ADS-1677;Baklava;Tatlı;1;95,00;95,00;30,00;3;Akşam;Hayır
2026-01-19 20:00;ADS-1677;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1677;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1678;Baklava;Tatlı;2;95,00;190,00;60,00;2;Akşam;Evet
2026-01-19 20:00;ADS-1678;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1678;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1678;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1679;Ayran;İçecek;1;28,00;28,00;9,00;4;Akşam;Hayır
2026-01-19 20:00;ADS-1679;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Evet
2026-01-19 20:00;ADS-1679;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-01-19 13:00;ADS-1680;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;2;Öğle;Hayır
2026-01-19 20:00;ADS-1681;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;3;Akşam;Hayır
2026-01-19 20:00;ADS-1681;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1681;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-19 14:00;ADS-1682;Baklava;Tatlı;1;67,00;67,00;30,00;3;Öğle;Hayır
2026-01-19 14:00;ADS-1682;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-01-19 14:00;ADS-1682;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-19 19:00;ADS-1683;Köfte;Ana Yemek;1;180,00;180,00;117,00;3;Akşam;Hayır
2026-01-19 19:00;ADS-1683;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-01-19 19:00;ADS-1683;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1684;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;2;Akşam;Hayır
2026-01-19 20:00;ADS-1684;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1684;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1684;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-01-19 13:00;ADS-1685;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;3;Öğle;Hayır
2026-01-19 13:00;ADS-1685;Baklava;Tatlı;1;67,00;67,00;30,00;;Öğle;Hayır
2026-01-19 20:00;ADS-1686;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;2;Akşam;Hayır
2026-01-19 20:00;ADS-1686;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-19 14:00;ADS-1687;Köfte;Ana Yemek;1;126,00;126,00;117,00;3;Öğle;Hayır
2026-01-19 14:00;ADS-1687;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-19 14:00;ADS-1687;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1688;Köfte;Ana Yemek;2;126,00;252,00;234,00;4;Öğle;Hayır
2026-01-19 13:00;ADS-1688;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1688;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1688;Baklava;Tatlı;2;67,00;134,00;60,00;;Öğle;Hayır
2026-01-19 21:00;ADS-1689;Izgara Balık;Ana Yemek;1;340,00;340,00;105,00;4;Akşam;Hayır
2026-01-19 21:00;ADS-1689;Sütlaç;Tatlı;2;75,00;150,00;52,00;;Akşam;Hayır
2026-01-19 21:00;ADS-1689;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-19 21:00;ADS-1689;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-19 20:00;ADS-1690;Deniz Mahsulü Güveç;Ana Yemek;1;300,00;300,00;240,00;3;Akşam;Hayır
2026-01-19 21:00;ADS-1691;Baklava;Tatlı;1;95,00;95,00;30,00;1;Akşam;Hayır
2026-01-19 13:00;ADS-1692;Ayran;İçecek;2;20,00;40,00;18,00;2;Öğle;Hayır
2026-01-19 13:00;ADS-1693;Baklava;Tatlı;1;67,00;67,00;30,00;3;Öğle;Hayır
2026-01-19 13:00;ADS-1693;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1693;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1694;Baklava;Tatlı;1;67,00;67,00;30,00;4;Öğle;Hayır
2026-01-19 13:00;ADS-1694;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1694;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1694;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-01-19 20:00;ADS-1695;Kola;İçecek;1;32,00;32,00;11,00;4;Akşam;Hayır
2026-01-19 20:00;ADS-1695;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-01-19 13:00;ADS-1696;Kola;İçecek;2;22,00;44,00;22,00;1;Öğle;Hayır
2026-01-19 13:00;ADS-1696;Baklava;Tatlı;1;67,00;67,00;30,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1696;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1696;Ayran;İçecek;2;20,00;40,00;18,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1697;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;1;Öğle;Hayır
2026-01-19 13:00;ADS-1697;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1697;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1697;Sütlaç;Tatlı;2;53,00;106,00;52,00;;Öğle;Hayır
2026-01-19 13:00;ADS-1698;Ayran;İçecek;1;20,00;20,00;9,00;2;Öğle;Hayır
2026-01-19 19:00;ADS-1699;Köfte;Ana Yemek;1;180,00;180,00;117,00;1;Akşam;Hayır
2026-01-19 19:00;ADS-1699;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-19 19:00;ADS-1699;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-19 19:00;ADS-1700;Baklava;Tatlı;1;95,00;95,00;30,00;4;Akşam;Hayır
2026-01-19 19:00;ADS-1700;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-01-19 19:00;ADS-1700;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-19 19:00;ADS-1700;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-20 21:00;ADS-1701;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;3;Akşam;Hayır
2026-01-20 21:00;ADS-1701;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-01-20 21:00;ADS-1701;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-20 19:00;ADS-1702;Baklava;Tatlı;2;95,00;190,00;60,00;4;Akşam;Hayır
2026-01-20 19:00;ADS-1703;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;2;Akşam;Hayır
2026-01-20 19:00;ADS-1703;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1704;Kola;İçecek;2;32,00;64,00;22,00;4;Akşam;Evet
2026-01-20 20:00;ADS-1704;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1704;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1705;Baklava;Tatlı;1;95,00;95,00;30,00;3;Akşam;Hayır
2026-01-20 20:00;ADS-1705;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1705;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1705;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-20 19:00;ADS-1706;Ayran;İçecek;2;28,00;56,00;18,00;1;Akşam;Hayır
2026-01-20 19:00;ADS-1706;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;;Akşam;Hayır
2026-01-20 12:00;ADS-1707;Kola;İçecek;2;22,00;44,00;22,00;2;Öğle;Hayır
2026-01-20 12:00;ADS-1707;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-01-20 12:00;ADS-1707;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-01-20 14:00;ADS-1708;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;1;Öğle;Hayır
2026-01-20 14:00;ADS-1708;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-01-20 19:00;ADS-1709;Sütlaç;Tatlı;2;75,00;150,00;52,00;3;Akşam;Hayır
2026-01-20 12:00;ADS-1710;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;4;Öğle;Hayır
2026-01-20 12:00;ADS-1710;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-20 12:00;ADS-1710;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-01-20 12:00;ADS-1710;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-01-20 19:00;ADS-1711;Köfte;Ana Yemek;2;180,00;360,00;234,00;1;Akşam;Hayır
2026-01-20 19:00;ADS-1711;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-01-20 19:00;ADS-1711;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-20 13:00;ADS-1712;Köfte;Ana Yemek;2;126,00;252,00;234,00;4;Öğle;Hayır
2026-01-20 13:00;ADS-1712;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-20 13:00;ADS-1712;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-20 13:00;ADS-1712;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;;Öğle;Hayır
2026-01-20 21:00;ADS-1713;Köfte;Ana Yemek;2;180,00;360,00;234,00;3;Akşam;Hayır
2026-01-20 21:00;ADS-1713;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-20 19:00;ADS-1714;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;2;Akşam;Hayır
2026-01-20 19:00;ADS-1714;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-01-20 19:00;ADS-1714;Baklava;Tatlı;2;95,00;190,00;60,00;;Akşam;Hayır
2026-01-20 12:00;ADS-1715;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;2;Öğle;Hayır
2026-01-20 12:00;ADS-1715;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-01-20 12:00;ADS-1715;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-01-20 20:00;ADS-1716;Ayran;İçecek;1;28,00;28,00;9,00;2;Akşam;Hayır
2026-01-20 20:00;ADS-1716;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1716;Baklava;Tatlı;2;95,00;190,00;60,00;;Akşam;Hayır
2026-01-20 14:00;ADS-1717;Ayran;İçecek;2;20,00;40,00;18,00;3;Öğle;Hayır
2026-01-20 14:00;ADS-1717;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-01-20 20:00;ADS-1718;Köfte;Ana Yemek;1;180,00;180,00;117,00;2;Akşam;Hayır
2026-01-20 20:00;ADS-1718;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1718;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1718;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1719;Kola;İçecek;1;32,00;32,00;11,00;2;Akşam;Evet
2026-01-20 20:00;ADS-1719;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-01-20 21:00;ADS-1720;Sütlaç;Tatlı;1;75,00;75,00;26,00;3;Akşam;Hayır
2026-01-20 21:00;ADS-1720;Deniz Mahsulü Güveç;Ana Yemek;2;300,00;600,00;480,00;;Akşam;Hayır
2026-01-20 21:00;ADS-1721;Ayran;İçecek;2;28,00;56,00;18,00;1;Akşam;Hayır
2026-01-20 21:00;ADS-1721;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-01-20 21:00;ADS-1721;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1722;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;3;Akşam;Hayır
2026-01-20 20:00;ADS-1722;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-20 20:00;ADS-1722;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;;Akşam;Hayır
2026-01-20 19:00;ADS-1723;Sütlaç;Tatlı;2;75,00;150,00;52,00;1;Akşam;Hayır
2026-01-20 19:00;ADS-1723;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-20 19:00;ADS-1723;Deniz Mahsulü Güveç;Ana Yemek;1;300,00;300,00;240,00;;Akşam;Hayır
